Manufacturer,Model,Description,Transmission,Manual or Automatic,Engine Capacity,Fuel Type,Powertrain,Engine Power (PS),Engine Power (Kw),Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Euro Standard,Diesel VED Supplement,Testing Scheme,WLTP Imperial Low,WLTP Imperial Medium,WLTP Imperial High,WLTP Imperial Extra High,WLTP Imperial Combined,WLTP Imperial Combined (Weighted),WLTP Metric Low,WLTP Metric Medium,WLTP Metric High,WLTP Metric Extra High,WLTP Metric Combined,WLTP Metric Combined (Weighted),WLTP CO2,WLTP CO2 Weighted,Equivalent All Electric Range Miles,Equivalent All Electric Range KM,Electric Range City Miles,Electric Range City Km,Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined,Noise Level dB(A),Date of change,
MERCEDES-BENZ,GLA Model Year 2026,GLA 250 e,A8,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),218,160,2.9,214,65,,Euro 6 EA,False,WLTP,0,0,0,0,0,235.4,0,0,0,0,0,1.2,0,28,41,66,,72,215,9,4,,0.06,,,67.0,12 September 2025,
MERCEDES-BENZ,GLB Model Year 2026,AMG GLB 35 4MATIC,A8,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),306,225,,,,,Euro 6 EB,False,WLTP,20.6,31.7,37.7,33.6,31.7,0,13.7,8.9,7.5,8.4,8.9,0,203,0,,,,,152,8,13,,0.07,,,70.0,12 September 2025,
MERCEDES-BENZ,GLB Model Year 2026,AMG GLB 35 4MATIC,A8,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),306,225,,,,,Euro 6 EB,False,WLTP,20.5,30.4,35.8,31.4,30.1,0,13.8,9.3,7.9,9,9.4,0,213,0,,,,,152,8,13,,0.07,,,70.0,12 September 2025,
MERCEDES-BENZ,GLB Model Year 2026,GLB 200,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),163,120,,,,,Euro 6 EB,False,WLTP,30.1,45.6,50.4,41.5,42.2,0,9.4,6.2,5.6,6.8,6.7,0,151,0,,,,,223,23,20,,0.16,,,68.0,12 September 2025,
MERCEDES-BENZ,GLB Model Year 2026,GLB 200,A7,Automatic,1332,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),163,120,,,,,Euro 6 EB,False,WLTP,28.3,40.9,44.8,36.7,38.2,0,10,6.9,6.3,7.7,7.4,0,168,0,,,,,223,23,20,,0.16,,,68.0,12 September 2025,
MERCEDES-BENZ,GLB Model Year 2026,GLB 200 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,41.5,50.4,60.1,49.6,51.4,0,6.8,5.6,4.7,5.7,5.5,0,145,0,,,,,52,,17,24,1.08,,,69.0,12 September 2025,
MERCEDES-BENZ,GLB Model Year 2026,GLB 200 d,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,38.7,46.3,53.3,44.8,46.3,0,7.3,6.1,5.3,6.3,6.1,0,160,0,,,,,52,,17,24,1.08,,,69.0,12 September 2025,
MERCEDES-BENZ,GLB Model Year 2026,GLB 220 d 4MATIC,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),190,140,,,,,Euro 6 EB,False,WLTP,38.2,47.9,56.5,47.9,48.7,0,7.4,5.9,5,5.9,5.8,0,152,0,,,,,56,,18,23,0.92,,,69.0,12 September 2025,
MERCEDES-BENZ,GLB Model Year 2026,GLB 220 d 4MATIC,A8,Automatic,1950,Diesel,Internal Combustion Engine (ICE),190,140,,,,,Euro 6 EB,False,WLTP,35.3,44.1,50.4,42.2,43.5,0,8,6.4,5.6,6.7,6.5,0,170,0,,,,,56,,18,23,0.92,,,69.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,AMG GLC 43 4MATIC,A9,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),421,310,,,,,Euro 6 EB,False,WLTP,19.2,28,34.5,32.8,29.4,0,14.7,10.1,8.2,8.6,9.6,0,218,0,,,,,77,8,14,,0.09,,,71.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,AMG GLC 43 4MATIC,A9,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),421,310,,,,,Euro 6 EB,False,WLTP,18.5,26.4,32.1,29.7,27.4,0,15.3,10.7,8.8,9.5,10.3,0,235,0,,,,,77,8,14,,0.09,,,71.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,AMG GLC 63 S E PERFORMANCE,A9,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),476,350,10.5,59,12,,Euro 6 EB,False,WLTP,0,0,0,0,0,29.1,0,0,0,0,0,9.7,0,221,7,12,,12,335,18,3,,0.01,,,71.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,AMG GLC 63 S E PERFORMANCE,A9,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),476,350,10.5,59,12,,Euro 6 EB,False,WLTP,0,0,0,0,0,29.1,0,0,0,0,0,9.7,0,221,7,12,,12,335,18,3,,0.01,,,71.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 300 4MATIC,A9,Automatic,1999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258,190,,,,,Euro 6 EB,False,WLTP,27.2,40.9,47.9,40.4,39.8,0,10.4,6.9,5.9,7,7.1,0,161,0,,,,,187,10,16,,0.01,,,66.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 300 4MATIC,A9,Automatic,1999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258,190,,,,,Euro 6 EB,False,WLTP,25.2,37.2,42.8,35.3,35.8,0,11.2,7.6,6.6,8,7.9,0,180,0,,,,,187,10,16,,0.01,,,66.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 300 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),269,198,,,,,Euro 6 EB,False,WLTP,37.2,50.4,60.1,53.3,51.4,0,7.6,5.6,4.7,5.3,5.5,0,144,0,,,,,92,,13,21,0.27,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 300 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),269,198,,,,,Euro 6 EB,False,WLTP,34.5,47.1,54.3,47.1,46.3,0,8.2,6,5.2,6,6.1,0,159,0,,,,,92,,13,21,0.27,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 300 de 4MATIC,A9,Automatic,1993,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),333,245,3.5,177,124,,Euro 6 EA,False,WLTP,0,0,0,0,0,176.6,0,0,0,0,0,1.6,0,41,77,124,,127,33,,11,14,0.11,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 300 de 4MATIC,A9,Automatic,1993,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),333,245,3.3,191,111,,Euro 6 EA,False,WLTP,0,0,0,0,0,148.7,0,0,0,0,0,1.9,0,50,70,112,,117,33,,11,14,0.11,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 300 e 4MATIC,A9,Automatic,1999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),313,230,3.5,177,126,,Euro 6 EA,False,WLTP,0,0,0,0,0,141.3,0,0,0,0,0,2,0,46,80,129,,132,135,14,10,,0.06,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 300 e 4MATIC,A9,Automatic,1999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),313,230,3.3,190,112,,Euro 6 EA,False,WLTP,0,0,0,0,0,113,0,0,0,0,0,2.5,0,57,72,116,,120,135,14,10,,0.06,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 220 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),197,145,,,,,Euro 6 EB,False,WLTP,42.8,55.4,65.7,56.5,56.5,0,6.6,5.1,4.3,5,5,0,132,0,,,,,38,,11,17,0.02,,,68.0,12 September 2025,
MERCEDES-BENZ,GLC Coupe Model Year 2026,GLC 220 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),197,145,,,,,Euro 6 EB,False,WLTP,38.2,49.6,57.7,48.7,49.6,0,7.4,5.7,4.9,5.8,5.7,0,150,0,,,,,38,,11,17,0.02,,,68.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,AMG GLC 43 4MATIC,A9,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),421,310,,,,,Euro 6 EB,False,WLTP,19.2,28,33.6,30.7,28.5,0,14.7,10.1,8.4,9.2,9.9,0,225,0,,,,,77,8,14,,0.09,,,71.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,AMG GLC 43 4MATIC,A9,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),421,310,,,,,Euro 6 EB,False,WLTP,18.3,26.2,31.7,28.5,26.9,0,15.4,10.8,8.9,9.9,10.5,0,239,0,,,,,77,8,14,,0.09,,,71.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,AMG GLC 63 S E PERFORMANCE,A9,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),680,500,10.5,59,12,,Euro 6 EB,False,WLTP,0,0,0,0,0,29.1,0,0,0,0,0,9.7,0,221,7,12,,12,335,18,3,,0.01,,,71.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,AMG GLC 63 S E PERFORMANCE,A9,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),680,500,10.5,59,12,,Euro 6 EB,False,WLTP,0,0,0,0,0,29.1,0,0,0,0,0,9.7,0,221,7,12,,12,335,18,3,,0.01,,,71.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 300 4MATIC,A9,Automatic,1999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258,190,,,,,Euro 6 EB,False,WLTP,27.2,40.9,47.1,39.2,39.2,0,10.4,6.9,6,7.2,7.2,0,163,0,,,,,187,10,16,,0.01,,,66.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 300 4MATIC,A9,Automatic,1999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),258,190,,,,,Euro 6 EB,False,WLTP,25.5,37.2,42.8,34.5,35.3,0,11.1,7.6,6.6,8.2,8,0,181,0,,,,,187,10,16,,0.01,,,66.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 300 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),269,198,,,,,Euro 6 EB,False,WLTP,37.2,50.4,60.1,52.3,51.4,0,7.6,5.6,4.7,5.4,5.5,0,145,0,,,,,92,,13,21,0.27,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 300 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),269,198,,,,,Euro 6 EB,False,WLTP,34.5,47.1,53.3,44.8,45.6,0,8.2,6,5.3,6.3,6.2,0,162,0,,,,,92,,13,21,0.27,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 300 de 4MATIC,A9,Automatic,1993,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),333,245,3.5,178,123,,Euro 6 EA,False,WLTP,0,0,0,0,0,176.6,0,0,0,0,0,1.6,0,41,76,123,,127,33,,11,14,0.11,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 300 de 4MATIC,A9,Automatic,1993,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),333,245,3.3,191,110,,Euro 6 EA,False,WLTP,0,0,0,0,0,148.7,0,0,0,0,0,1.9,0,51,70,112,,117,33,,11,14,0.11,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 300 e 4MATIC,A9,Automatic,1999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),313,230,3.5,178,125,,Euro 6 EA,False,WLTP,0,0,0,0,0,134.5,0,0,0,0,0,2.1,0,47,80,128,,133,135,14,10,,0.06,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 300 e 4MATIC,A9,Automatic,1999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),313,230,3.3,190,112,,Euro 6 EA,False,WLTP,0,0,0,0,0,113,0,0,0,0,0,2.5,0,57,72,116,,120,135,14,10,,0.06,,,67.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 220 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),197,145,,,,,Euro 6 EB,False,WLTP,43.5,55.4,64.2,54.3,55.4,0,6.5,5.1,4.4,5.2,5.1,0,134,0,,,,,38,,11,17,0.02,,,68.0,12 September 2025,
MERCEDES-BENZ,GLC SUV Model Year 2026,GLC 220 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),197,145,,,,,Euro 6 EB,False,WLTP,38.7,49.6,56.5,45.6,48.7,0,7.3,5.7,5,6.2,5.8,0,154,0,,,,,38,,11,17,0.02,,,68.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,AMG GLE 53 4MATIC+,A9,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),435,320,,,,,Euro 6 EB,False,WLTP,18.8,28.5,33.2,29.1,28,0,15,9.9,8.5,9.7,10.1,0,229,0,,,,,238,19,14,,0.01,,,71.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,AMG GLE 53 4MATIC+,A9,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),435,320,,,,,Euro 6 EB,False,WLTP,18.3,27.2,31.4,27.7,26.7,0,15.4,10.4,9,10.2,10.6,0,241,0,,,,,238,19,14,,0.01,,,71.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,AMG GLE 53 HYBRID 4MATIC+,A9,Automatic,2999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),449,330,2.9,213,90,,Euro 6 EB,False,WLTP,0,0,0,0,0,76.4,0,0,0,0,0,3.7,0,84,58,93,,97,108,8,6,,0.06,,,70.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,AMG GLE 53 HYBRID 4MATIC+,A9,Automatic,2999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),449,330,2.9,215,86,,Euro 6 EB,False,WLTP,0,0,0,0,0,68.9,0,0,0,0,0,4.1,0,92,55,89,,93,108,8,6,,0.06,,,70.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,AMG GLE 63 S 4MATIC+,A9,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),612,450,,,,,Euro 6 EB,False,WLTP,14.5,22.6,26.7,25,22.8,0,19.5,12.5,10.6,11.3,12.4,0,281,0,,,,,426,24,20,,0.21,,,68.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,AMG GLE 63 S 4MATIC+,A9,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),612,450,,,,,Euro 6 EB,False,WLTP,14.5,22.1,25.9,24.6,22.2,0,19.5,12.8,10.9,11.5,12.7,0,288,0,,,,,426,24,20,,0.21,,,68.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,GLE 300 d 4MATIC,A9,Automatic,1993,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),269,198,,,,,Euro 6 EB,False,WLTP,31.7,43.5,50.4,42.2,42.8,0,8.9,6.5,5.6,6.7,6.6,0,173,0,,,,,86,,9,17,0.14,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,GLE 300 d 4MATIC,A9,Automatic,1993,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),269,198,,,,,Euro 6 EB,False,WLTP,30.1,38.2,43.5,35.8,37.2,0,9.4,7.4,6.5,7.9,7.6,0,198,0,,,,,86,,9,17,0.14,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,GLE 350 de 4MATIC,A9,Automatic,1993,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),333,245,3.3,189,112,,Euro 6 EB,False,WLTP,0,0,0,0,0,141.3,0,0,0,0,0,2,0,52,72,116,,124,40,,11,14,0.14,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,GLE 350 de 4MATIC,A9,Automatic,1993,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),333,245,3,207,94,,Euro 6 EB,False,WLTP,0,0,0,0,0,104.6,0,0,0,0,0,2.7,0,70,61,98,,106,40,,11,14,0.14,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,GLE 400 e 4MATIC,A9,Automatic,1999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),381,280,3.3,188,113,,Euro 6 EB,False,WLTP,0,0,0,0,0,104.6,0,0,0,0,0,2.7,0,62,72,116,,124,190,8,9,,0.08,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,GLE 400 e 4MATIC,A9,Automatic,1999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),381,280,3,207,94,,Euro 6 EB,False,WLTP,0,0,0,0,0,78.5,0,0,0,0,0,3.6,0,82,62,99,,109,190,8,9,,0.08,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,GLE 450 d 4MATIC,A9,Automatic,2989,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),367,270,,,,,Euro 6 EB,False,WLTP,25.5,37.7,48.7,40.9,38.7,0,11.1,7.5,5.8,6.9,7.3,0,190,0,,,,,92,,8,23,1.37,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Coupe Model Year 2026,GLE 450 d 4MATIC,A9,Automatic,2989,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),367,270,,,,,Euro 6 EB,False,WLTP,23.5,34.5,41.5,33.6,34,0,12,8.2,6.8,8.4,8.3,0,218,0,,,,,92,,8,23,1.37,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,AMG GLE 53 4MATIC+,A9,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),435,320,,,,,Euro 6 EB,False,WLTP,18.8,28.3,32.8,28.5,27.7,0,15,10,8.6,9.9,10.2,0,232,0,,,,,238,19,14,,0.01,,,71.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,AMG GLE 53 4MATIC+,A9,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),435,320,,,,,Euro 6 EB,False,WLTP,18,26.2,30.4,26.2,25.7,0,15.7,10.8,9.3,10.8,11,0,250,0,,,,,238,19,14,,0.01,,,71.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,AMG GLE 53 HYBRID 4MATIC+,A9,Automatic,2999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),449,330,2.9,216,87,,Euro 6 EB,False,WLTP,0,0,0,0,0,72.4,0,0,0,0,0,3.9,0,89,56,90,,95,108,8,8,,0.06,,,70.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,AMG GLE 53 HYBRID 4MATIC+,A9,Automatic,2999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),449,330,2.8,220,83,,Euro 6 EB,False,WLTP,0,0,0,0,0,64.2,0,0,0,0,0,4.4,0,100,53,85,,90,108,8,8,,0.06,,,70.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,AMG GLE 63 S 4MATIC+,A9,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),612,450,,,,,Euro 6 EB,False,WLTP,14.5,22.6,26.7,24.8,22.6,0,19.5,12.5,10.6,11.4,12.5,0,283,0,,,,,426,24,20,,0.21,,,68.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,AMG GLE 63 S 4MATIC+,A9,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),612,450,,,,,Euro 6 EB,False,WLTP,14.5,21.9,25.5,23.9,22.1,0,19.5,12.9,11.1,11.8,12.8,0,291,0,,,,,426,24,20,,0.21,,,68.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 300 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),269,198,,,,,Euro 6 EB,False,WLTP,32.1,43.5,49.6,40.9,42.2,0,8.8,6.5,5.7,6.9,6.7,0,175,0,,,,,86,,9,17,0.14,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 300 d 4MATIC,A9,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),269,198,,,,,Euro 6 EB,False,WLTP,29.4,37.2,41.5,34.5,36.2,0,9.6,7.6,6.8,8.2,7.8,0,205,0,,,,,86,,9,17,0.14,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 350 de 4MATIC,A9,Automatic,1993,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),333,245,3.3,191,110,,Euro 6 EB,False,WLTP,0,0,0,0,0,134.5,0,0,0,0,0,2.1,0,54,71,114,,123,40,,11,14,0.14,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 350 de 4MATIC,A9,Automatic,1993,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),333,245,2.9,213,90,,Euro 6 EB,False,WLTP,0,0,0,0,0,97.4,0,0,0,0,0,2.9,0,75,58,94,,104,40,,11,14,0.14,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 400 e 4MATIC,A9,Automatic,1999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),381,280,3.3,190,112,,Euro 6 EB,False,WLTP,0,0,0,0,0,100.9,0,0,0,0,0,2.8,0,63,71,114,,125,190,8,9,,0.08,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 400 e 4MATIC,A9,Automatic,1999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),381,280,2.9,211,89,,Euro 6 EB,False,WLTP,0,0,0,0,0,74.3,0,0,0,0,0,3.8,0,87,60,96,,108,190,8,9,,0.08,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 450 4MATIC,A9,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EB,False,WLTP,19.2,30.4,36.2,31,29.7,0,14.7,9.3,7.8,9.1,9.5,0,216,0,,,,,229,15,15,,0.15,,,67.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 450 4MATIC,A9,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EB,False,WLTP,17.9,26.2,30.4,25.9,25.7,0,15.8,10.8,9.3,10.9,11,0,251,0,,,,,229,15,15,,0.15,,,67.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 450 d 4MATIC,A9,Automatic,2989,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),367,270,,,,,Euro 6 EB,False,WLTP,25.5,37.7,47.9,39.2,38.7,0,11.1,7.5,5.9,7.2,7.3,0,192,0,,,,,97,,8,23,1.37,,,69.0,12 September 2025,
MERCEDES-BENZ,GLE Estate Model Year 2026,GLE 450 d 4MATIC,A9,Automatic,2989,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),367,270,,,,,Euro 6 EB,False,WLTP,23.2,33.6,40.4,32.5,32.8,0,12.2,8.4,7,8.7,8.6,0,225,0,,,,,97,,8,23,1.37,,,69.0,12 September 2025,
MERCEDES-BENZ,GLS Model Year 2026,AMG GLS 63 4MATIC+,A9,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),612,450,,,,,Euro 6 EB,False,WLTP,13.3,20.8,25.2,23.7,21.2,0,21.2,13.6,11.2,11.9,13.3,0,300,0,,,,,579,18,18,,0.03,,,71.0,12 September 2025,
MERCEDES-BENZ,GLS Model Year 2026,AMG GLS 63 4MATIC+,A9,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),612,450,,,,,Euro 6 EB,False,WLTP,13.5,20.5,24.4,23.2,20.9,0,20.9,13.8,11.6,12.2,13.5,0,306,0,,,,,579,18,18,,0.03,,,71.0,12 September 2025,
MERCEDES-BENZ,GLS Model Year 2026,GLS 450 4MATIC,A9,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EB,False,WLTP,18.5,29.1,34.5,29.4,28.3,0,15.3,9.7,8.2,9.6,10,0,227,0,,,,,229,15,15,,0.15,,,68.0,12 September 2025,
MERCEDES-BENZ,GLS Model Year 2026,GLS 450 4MATIC,A9,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),381,280,,,,,Euro 6 EB,False,WLTP,17.9,26.2,30.4,25.9,25.7,0,15.8,10.8,9.3,10.9,11,0,252,0,,,,,229,15,15,,0.15,,,68.0,12 September 2025,
MERCEDES-BENZ,GLS Model Year 2026,GLS 450 d 4MATIC,A9,Automatic,2989,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),367,270,,,,,Euro 6 EB,False,WLTP,25.5,35.8,45.6,37.2,36.7,0,11.1,7.9,6.2,7.6,7.7,0,201,0,,,,,106,,9,25,1.36,,,69.0,12 September 2025,
MERCEDES-BENZ,GLS Model Year 2026,GLS 450 d 4MATIC,A9,Automatic,2989,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),367,270,,,,,Euro 6 EB,False,WLTP,21.6,33.2,39.8,32.5,32.5,0,13.1,8.5,7.1,8.7,8.7,0,229,0,,,,,106,,9,25,1.36,,,69.0,12 September 2025,
MERCEDES-BENZ,GLS Model Year 2026,Maybach GLS 600,A9,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),557,410,,,,,Euro 6 EB,False,WLTP,12.8,20.5,24.4,22.8,20.6,0,22,13.8,11.6,12.4,13.7,0,310,0,,,,,623,19,21,,0.07,,,70.0,12 September 2025,
MERCEDES-BENZ,GLS Model Year 2026,Maybach GLS 600,A9,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),557,410,,,,,Euro 6 EB,False,WLTP,12.8,19.8,23.9,22.6,20.2,0,22.1,14.3,11.8,12.5,14,0,316,0,,,,,623,19,21,,0.07,,,70.0,12 September 2025,
